AssetId,Type,Lat,Lng
84850,A,-37.67453074,176.2343991
84851,A,-37.6747663,176.236775
84852,A,-37.67714989,176.2425805
84853,A,-37.69299817,176.1378852
84854,A,-37.68461565,176.1405878
84856,A,-37.68553404,176.1656743
84857,A,-37.67877482,176.2171935
84858,A,-37.68078247,176.2167239
84859,A,-37.67842066,176.2284037
84860,A,-37.68029966,176.2198807
84861,A,-37.68297666,176.2273121
84862,A,-37.67925554,176.234398
84863,A,-37.68218646,176.2308706
84864,A,-37.68286841,176.2350292
84865,A,-37.6842317,176.2380087
84866,A,-37.68562112,176.2365948
84867,A,-37.67884164,176.2429624
84868,A,-37.68309638,176.2482894
84869,A,-37.68244014,176.2530118
84870,A,-37.68776828,176.2600993
84871,A,-37.69786007,176.1139901
84872,A,-37.70557503,176.1166129
84873,A,-37.6990493,176.1236459
84874,A,-37.70069666,176.1252074
84875,A,-37.70219372,176.1246559
84876,A,-37.69798363,176.1402643
84877,A,-37.69853037,176.1628622
84878,A,-37.70039524,176.1637546
84879,A,-37.69215405,176.2622896
84880,A,-37.69347678,176.2605914
84881,A,-37.69715921,176.2632676
84882,A,-37.693933,176.265361
84883,A,-37.69542737,176.2689447
84884,A,-37.6969794,176.2645384
84885,A,-37.69829275,176.2659758
84886,A,-37.69910295,176.2741577
84887,A,-37.70055353,176.2687316
84888,A,-37.69703945,176.2773129
84889,A,-37.69839962,176.2788209
84890,A,-37.70000329,176.2885308
84891,A,-37.70193064,176.2951794
84892,A,-37.71037174,176.1162712
84893,A,-37.70993135,176.1176973
84894,A,-37.71542663,176.1349412
84895,A,-37.71130229,176.1662286
84896,A,-37.70478179,176.2866952
84897,A,-37.70305025,176.2966911
84898,A,-37.7077127,176.2886182
84899,A,-37.70425399,176.3004793
84900,A,-37.70631336,176.2999864
84901,A,-37.71054848,176.3133833
84902,A,-37.71202042,176.3301563
84903,A,-37.71301717,176.3296593
84904,A,-37.71386241,176.3342621
84905,A,-37.73188308,176.1170801
84906,A,-37.72568267,176.1338073
84907,A,-37.73383088,176.1558742
84908,A,-37.72898793,176.185363
84909,A,-37.72630224,176.1954323
84910,A,-37.72694771,176.1935193
84911,A,-37.72147287,176.1985689
84912,A,-37.72843991,176.1982959
84913,A,-37.72965508,176.2001797
84914,A,-37.71707251,176.3397522
84915,A,-37.73693147,176.1218588
84916,A,-37.73919834,176.1215598
84918,A,-37.73806826,176.1331842
84919,A,-37.73921238,176.13128
84920,A,-37.73766796,176.1596417
84921,A,-37.73931013,176.152678
84922,A,-37.74728781,176.1625213
84923,A,-37.73579057,176.1825667
84924,A,-37.73626573,176.1834312
84925,A,-37.73690125,176.182581
84926,A,-37.73338494,176.1911594
84927,A,-37.74790402,176.1625074
84928,A,-37.75004849,176.1616791
84929,A,-37.63652042,176.1803572
84930,A,-37.63779638,176.1870407
84931,A,-37.63958182,176.1864517
84932,A,-37.64037305,176.1906227
84933,A,-37.64229291,176.1831794
84934,A,-37.64388474,176.1883486
84935,A,-37.64751126,176.1894439
84936,A,-37.64927865,176.1905551
84937,A,-37.64718974,176.1970665
84938,A,-37.6499223,176.2025574
84939,A,-37.65033721,176.197277
84940,A,-37.65614124,176.1912287
84941,A,-37.65772849,176.1874363
84942,A,-37.65251287,176.1972217
84943,A,-37.65405545,176.2030498
84944,A,-37.66099343,176.1990753
84945,A,-37.66459793,176.1990511
84946,A,-37.65988517,176.2136509
84947,A,-37.6640433,176.2115243
84948,A,-37.66333268,176.2202695
84949,A,-37.66549661,176.2053844
84950,A,-37.6682875,176.216256
84951,A,-37.67698979,176.2134659
84952,A,-37.66847147,176.2178845
84953,A,-37.66987041,176.2192441
84954,A,-37.67212946,176.227588
84956,A,-37.67305547,176.2361324
84957,A,-37.67487331,176.2291231
84958,A,-37.67564058,176.2302754
84959,A,-37.67761036,176.2311054
84960,A,-37.67890285,176.2264237
84961,A,-37.67979043,176.225982
84962,A,-37.68127071,176.2269441
84963,A,-37.68244539,176.2272213
84964,A,-37.67880757,176.2347811
84965,A,-37.67962542,176.2320508
84966,A,-37.68047313,176.2301898
84967,A,-37.68114657,176.231622
84968,A,-37.68272215,176.2337676
84969,A,-37.6838046,176.236812
84970,A,-37.68623845,176.2384074
84971,A,-37.67925119,176.2434758
84972,A,-37.68174344,176.2407008
84973,A,-37.68360986,176.254122
84974,A,-37.68617952,176.2590226
84975,A,-37.68921707,176.261702
84977,A,-37.69211009,176.2625768
84978,A,-37.69411702,176.2609531
84979,A,-37.69041465,176.2655638
84980,A,-37.69320354,176.2715518
84981,A,-37.69443051,176.2742921
84982,A,-37.69543313,176.2710911
84983,A,-37.69588676,176.2742911
84984,A,-37.69744657,176.2699314
84985,A,-37.6987355,176.266914
84986,A,-37.69693663,176.2843851
84987,A,-37.69826287,176.2766952
84988,A,-37.69978339,176.2787471
84989,A,-37.7019195,176.2853875
84990,A,-37.70155389,176.288503
84991,A,-37.63444317,176.1798062
84992,A,-37.64177165,176.1819766
84993,A,-37.6557349,176.1878585
84994,A,-37.65793627,176.2089181
84995,A,-37.66551331,176.2039934
84996,A,-37.67312174,176.2269033
84997,A,-37.68000812,176.1685954
84998,A,-37.68160274,176.2343434
84999,A,-37.70301689,176.1179989
85000,A,-37.70782824,176.308358
85001,A,-37.73237215,176.1498672
85002,A,-37.72778721,176.1947867
85003,A,-37.74316209,176.120671
85004,A,-37.64621166,176.1911148
85005,A,-37.65139264,176.1987574
85006,A,-37.65791227,176.2116897
85007,A,-37.66645306,176.207645
85008,A,-37.67078252,176.2310754
85009,A,-37.70649077,176.2872725
85010,A,-37.6627058,176.1310846
85011,A,-37.66596863,176.1362259
85012,A,-37.665875,176.1401482
85013,A,-37.66980815,176.1208487
85014,A,-37.66804885,176.1353163
85015,A,-37.67753059,176.1366027
85016,A,-37.66862082,176.13831
85017,A,-37.67038443,176.156069
85018,A,-37.68266744,176.1402943
85019,A,-37.68904506,176.1607464
85020,A,-37.68551308,176.1681439
85021,A,-37.69702719,176.1142769
85022,A,-37.69481053,176.1291583
85023,A,-37.69655722,176.1387035
85024,A,-37.7018959,176.1357627
85025,A,-37.70542976,176.1310898
85026,A,-37.69619542,176.1479595
85027,A,-37.70330638,176.1485211
85028,A,-37.69769301,176.1587965
85029,A,-37.7022511,176.1512273
85030,A,-37.7026946,176.1651339
85031,A,-37.71797869,176.1276992
85032,A,-37.7138773,176.137099
85033,A,-37.71640384,176.134829
85034,A,-37.71890374,176.1393341
85035,A,-37.71976494,176.1465757
85036,A,-37.70905692,176.1513837
85037,A,-37.71472776,176.1649398
85038,A,-37.71821967,176.1809555
85039,A,-37.7241975,176.126483
85040,A,-37.72326563,176.13247
85041,A,-37.72151239,176.1403014
85042,A,-37.72437841,176.1461359
85043,A,-37.72518716,176.1639981
85045,A,-37.72568729,176.1775125
85046,A,-37.72529259,176.1898067
85047,A,-37.72690379,176.2022655
85048,A,-37.68739159,176.23396
85049,A,-37.67100671,176.1330269
85050,A,-37.64335054,176.187456
85051,A,-37.68901751,176.2552548
85052,A,-37.66693739,176.1456202
85053,A,-37.69067238,176.1681839
85054,A,-37.69784123,176.1375309
85055,A,-37.72190352,176.1378443
85056,A,-37.7056985,176.2965403
85057,A,-37.71690031,176.342546
85058,A,-37.73962692,176.1234654
85059,A,-37.6909705,176.1449575
85060,A,-37.71853005,176.3378902
85061,A,-37.70507946,176.2784791
85062,A,-37.69567298,176.1054751
85063,A,-37.70175001,176.2771102
85064,A,-37.64568524,176.1943568
85065,A,-37.68878623,176.2304512
85066,A,-37.73331843,176.2015151
85067,A,-37.70247596,176.1287192
85068,A,-37.75114103,176.1262145
85069,A,-37.69546882,176.1603375
85070,A,-37.73657936,176.1986801
85071,A,-37.74000254,176.1996337
85072,A,-37.70181146,176.2723063
85073,A,-37.7404681,176.2000183
85074,A,-37.68643373,176.1259349
85075,A,-37.72628713,176.129399
85076,A,-37.66728456,176.1383637
85077,A,-37.74935161,176.1606639
85078,A,-37.74714026,176.1608455
85079,A,-37.71053967,176.1866053
85081,A,-37.72237098,176.3545216
85082,A,-37.6883572,176.1381839
85084,A,-37.70384961,176.1311651
85085,A,-37.70297229,176.2733074
85086,A,-37.74218515,176.1311468
85087,A,-37.68940507,176.1160791
85088,A,-37.68891411,176.1185359
85089,A,-37.67750014,176.2209774
85090,A,-37.71497449,176.328994
85091,A,-37.68961125,176.2507895
85092,A,-37.6996625,176.1464815
85093,A,-37.65083094,176.1872335
85094,A,-37.7325867,176.1416095
85095,A,-37.70987033,176.3115063
85096,A,-37.71062928,176.3006015
85097,A,-37.70986268,176.2994142
85098,A,-37.71117182,176.2925148
85099,A,-37.69261847,176.115782
85100,A,-37.69545407,176.1104688
85101,A,-37.71557834,176.3291642
85102,A,-37.75223129,176.1669947
85103,A,-37.74866802,176.1682343
85104,A,-37.71005234,176.2939603
85105,A,-37.73763822,176.1852653
85106,A,-37.70799923,176.2925108
85107,A,-37.69117094,176.1679644
85108,A,-37.72142502,176.3443934
85109,A,-37.68846816,176.1165582
85110,A,-37.72479279,176.3534366
85111,A,-37.73883643,176.1107601
85112,A,-37.73980964,176.1106562
85113,A,-37.6967221,176.2550209
85114,A,-37.71351572,176.1498054
85115,A,-37.74791345,176.1223915
85116,A,-37.74938108,176.1585539
85117,A,-37.67970691,176.1144892
85118,A,-37.68580819,176.2545346
85119,A,-37.7076566,176.2974441
85120,A,-37.70935459,176.2981991
85121,A,-37.68319781,176.1704424
85122,A,-37.75096541,176.1075962
85123,A,-37.69131485,176.2495099
85124,A,-37.6922308,176.2473734
85125,A,-37.73888543,176.2015358
85126,A,-37.69590613,176.2582256
85127,A,-37.68607998,176.1167916
85128,A,-37.68569051,176.1158195
85129,A,-37.71121483,176.1504234
85130,A,-37.63245127,176.175363
85131,A,-37.7409489,176.156239
85132,A,-37.74435023,176.1237148
85133,A,-37.70976106,176.1610984
85134,A,-37.72320472,176.3480541
85135,A,-37.68294797,176.1698857
85136,A,-37.70597399,176.1201619
85137,A,-37.7349422,176.1964581
85138,A,-37.73672834,176.199732
85139,A,-37.70695564,176.1652442
85140,A,-37.74566699,176.1284676
85141,A,-37.66368728,176.2215659
85142,A,-37.69596305,176.1216998
85143,A,-37.65517984,176.1951385
85144,A,-37.67680893,176.1350688
85145,A,-37.66683046,176.2233643
85146,A,-37.689008,176.2627097
85147,A,-37.69792379,176.2787484
85148,A,-37.71089735,176.1177551
85149,A,-37.71138949,176.3244402
85150,A,-37.72703111,176.1995929
85152,A,-37.7424579,176.162553
85153,A,-37.63368324,176.1794688
85154,A,-37.68352489,176.2146964
85155,A,-37.67945956,176.2325507
85156,A,-37.70876421,176.315803
85157,A,-37.66619539,176.1249679
85158,A,-37.66905755,176.1228115
85159,A,-37.66754503,176.1286593
85160,A,-37.6717897,176.1453691
85162,A,-37.67684256,176.1425333
85163,A,-37.67869792,176.1396653
85164,A,-37.6711289,176.1540368
85165,A,-37.67416116,176.1581449
85166,A,-37.67019838,176.1703088
85167,A,-37.68216612,176.1383354
85168,A,-37.68739835,176.1365588
85169,A,-37.69033565,176.1333703
85170,A,-37.68819874,176.1389422
85171,A,-37.69073394,176.1485444
85172,A,-37.68677391,176.1652119
85174,A,-37.7074078,176.1385755
85175,A,-37.70719311,176.1310415
85176,A,-37.69727971,176.143007
85177,A,-37.70634732,176.141393
85178,A,-37.69871716,176.1526629
85179,A,-37.70560682,176.1562991
85180,A,-37.71118044,176.1169827
85181,A,-37.71211455,176.1388011
85182,A,-37.70906604,176.1408682
85183,A,-37.70957839,176.1483757
85184,A,-37.71620951,176.1509784
85185,A,-37.71410363,176.1563477
85186,A,-37.71170287,176.1845078
85187,A,-37.72659319,176.1375247
85188,A,-37.73065454,176.1308163
85189,A,-37.7235868,176.1489245
85190,A,-37.73082421,176.1433969
85191,A,-37.73196976,176.1625624
85192,A,-37.72659546,176.1635094
85193,A,-37.72791906,176.1837235
85194,A,-37.73215062,176.1854433
85195,A,-37.73208496,176.1892729
85196,A,-37.73677518,176.1597773
85197,A,-37.73760028,176.164949
85198,A,-37.73486677,176.189599
85199,A,-37.68068605,176.1235775
85200,A,-37.68228393,176.1241747
85201,A,-37.68347472,176.1328018
85203,A,-37.72764456,176.1971999
85204,A,-37.66892331,176.205058
85205,A,-37.75028074,176.158751
85206,A,-37.68141966,176.1148757
85208,A,-37.70887586,176.2959343
85209,A,-37.70825597,176.2977865
85210,A,-37.73783393,176.1222524
85211,A,-37.65331345,176.1962592
85212,A,-37.66980131,176.1277659
85213,A,-37.69309603,176.2494865
85214,A,-37.69105679,176.2493031
85215,A,-37.68433267,176.1190012
85216,A,-37.7312803,176.1986671
85217,A,-37.7278452,176.2030414
85218,A,-37.74289613,176.1546519
85219,A,-37.70155315,176.1223339
85220,A,-37.7343082,176.1979552
85221,A,-37.70273073,176.1519423
85222,A,-37.72067601,176.3480642
85223,A,-37.70538718,176.1202526
85224,A,-37.69596733,176.1067254
85225,A,-37.6948328,176.1486918
85226,A,-37.75035678,176.1668037
85227,A,-37.70413348,176.2792049
85228,A,-37.7525186,176.1234378
85229,A,-37.71365176,176.3164675
85230,A,-37.68451663,176.2308685
85231,A,-37.7131288,176.3271318
85232,A,-37.7244932,176.351515
85233,A,-37.67568575,176.2254983
85235,A,-37.69467191,176.1068236
85236,A,-37.73643486,176.1238979
85237,A,-37.69629937,176.1141873
85238,A,-37.68473195,176.1132034
85239,A,-37.68704731,176.1101267
85240,A,-37.7428116,176.1060523
85241,A,-37.74082509,176.1121503
85242,A,-37.74137876,176.1125538
85243,A,-37.74225,176.1117214
85244,A,-37.65838432,176.1970854
85245,A,-37.7432297,176.1120038
85246,A,-37.68306622,176.2518681
85247,A,-37.74055663,176.1115876
85248,A,-37.73671651,176.1254305
85249,A,-37.75043905,176.1091698
85251,A,-37.74629156,176.1339442
85252,A,-37.67043579,176.1854358
85253,A,-37.75116243,176.1078452
85254,A,-37.74287029,176.1990868
85255,A,-37.71682817,176.3143128
85256,A,-37.69180655,176.2567905
85257,A,-37.74382993,176.0972043
85258,A,-37.74463356,176.0967918
85259,A,-37.70893994,176.1152085
85260,A,-37.63813599,176.1813712
85261,A,-37.74118871,176.1086309
85262,A,-37.69537766,176.1629782
85263,A,-37.70449525,176.2813549
85264,A,-37.72338622,176.1981713
85266,A,-37.69764383,176.123116
85268,A,-37.71581463,176.3100565
85269,A,-37.73412711,176.1239996
85270,A,-37.75481083,176.1057141
85271,A,-37.69080331,176.1275634
85272,A,-37.71949529,176.346013
85273,A,-37.73855383,176.101402
85274,A,-37.7392351,176.100602
85275,A,-37.7375872,176.1287036
85276,A,-37.68794202,176.246884
85279,A,-37.71121066,176.1605647
85280,A,-37.71082551,176.2954287
85281,A,-37.68505974,176.116306
85282,A,-37.7073353,176.1543318
85283,A,-37.7093623,176.3105709
85284,A,-37.68332779,176.117956
85285,A,-37.66872156,176.2026538
85286,A,-37.71082858,176.1866666
85287,A,-37.68964334,176.1254636
85288,A,-37.70453319,176.2831873
85289,A,-37.73480169,176.177999
85290,A,-37.72957965,176.1937107
85291,A,-37.74223068,176.1525483
85292,A,-37.74177914,176.1524878
85293,A,-37.69567866,176.259354
85294,A,-37.73615786,176.1197382
85295,A,-37.71498975,176.3387749
85296,A,-37.71844388,176.3442091
85297,A,-37.70788441,176.1165574
85298,A,-37.70103963,176.2751233
85299,A,-37.71491961,176.1504567
85300,A,-37.70259878,176.1156787
85301,A,-37.6998382,176.124238
85302,A,-37.74010077,176.1241295
85303,A,-37.68442174,176.1684501
85304,A,-37.70454286,176.1210956
85305,A,-37.70333858,176.1218122
85306,A,-37.67188946,176.1640132
85307,A,-37.68437066,176.2335589
85308,A,-37.69663397,176.2860816
85309,A,-37.71759947,176.3398695
85310,A,-37.69943593,176.1249966
85311,A,-37.7049454,176.2938473
85312,A,-37.70599737,176.2823308
85313,A,-37.66934997,176.2085543
85314,A,-37.73489245,176.176048
85315,A,-37.7464955,176.1644619
85316,A,-37.74672545,176.1652484
85317,A,-37.73550709,176.1923327
85318,A,-37.70642854,176.160427
85319,A,-37.70792432,176.290245
85320,A,-37.70698242,176.2810317
85321,A,-37.73073488,176.197848
85322,A,-37.74354586,176.1259064
85323,A,-37.6888748,176.2517945
85324,A,-37.74258888,176.1598312
85325,A,-37.69622179,176.2825257
85326,A,-37.71900447,176.3471143
85327,A,-37.71878412,176.346034
85328,A,-37.69442662,176.2332025
85329,A,-37.6906152,176.2339181
85330,A,-37.69100456,176.234723
85331,A,-37.70764891,176.2933055
85332,A,-37.7186237,176.3389137
85333,A,-37.69525635,176.1226278
85334,A,-37.67071193,176.1794006
85335,A,-37.72288662,176.3526387
85336,A,-37.73956736,176.1331849
85337,A,-37.72176501,176.3531032
85338,A,-37.74026144,176.1205046
85339,A,-37.68951731,176.2568502
85340,A,-37.72145243,176.3526916
85341,A,-37.69342426,176.2682503
85342,A,-37.66729681,176.2055715
85343,A,-37.64537293,176.1875365
85344,A,-37.70620697,176.1168286
85345,A,-37.69877998,176.1316806
85346,A,-37.70150964,176.1294981
85347,A,-37.73170551,176.1886102
85348,A,-37.73138996,176.188771
85350,A,-37.73056503,176.1910523
85351,A,-37.70079579,176.1206307
85352,A,-37.71929225,176.1423421
85353,A,-37.69700027,176.1393995
85354,A,-37.73574098,176.1869079
85355,A,-37.73486334,176.1891843
85356,A,-37.63266811,176.1762048
85357,A,-37.63528389,176.1807927
85358,A,-37.63558045,176.1826294
85359,A,-37.63711418,176.1823459
85360,A,-37.63824203,176.1851495
85361,A,-37.64094369,176.1898591
85362,A,-37.64241026,176.1876563
85363,A,-37.64344625,176.1864707
85364,A,-37.64551196,176.1932615
85365,A,-37.64824774,176.1840618
85366,A,-37.64688955,176.1956793
85367,A,-37.64981374,176.1943609
85368,A,-37.66656693,176.1343789
85369,A,-37.65513801,176.1856266
85370,A,-37.65763159,176.18719
85372,A,-37.65216715,176.2035157
85373,A,-37.65641381,176.202749
85374,A,-37.65872076,176.2016846
85375,A,-37.66229357,176.1995753
85376,A,-37.66392077,176.2035923
85377,A,-37.65642526,176.210392
85378,A,-37.65912423,176.2154176
85379,A,-37.66185423,176.2092348
85380,A,-37.6641584,176.2107207
85381,A,-37.66202292,176.218024
85382,A,-37.67030401,176.1217025
85383,A,-37.67063263,176.1554718
85384,A,-37.67544387,176.168544
85385,A,-37.66547782,176.1934905
85386,A,-37.66587732,176.201999
85387,A,-37.66578374,176.209233
85388,A,-37.66719264,176.2145733
85389,A,-37.66857541,176.213163
85390,A,-37.66950658,176.2146371
85391,A,-37.67751224,176.2171473
85392,A,-37.66891679,176.2279322
85393,A,-37.66940029,176.2248237
85394,A,-37.67102743,176.2199125
85395,A,-37.67167206,176.2236709
85396,A,-37.67280394,176.2204561
85397,A,-37.6735365,176.2284483
85398,A,-37.67479296,176.227966
85399,A,-37.67756099,176.2246266
85401,A,-37.6739694,176.2334288
85402,A,-37.67526041,176.2394282
85403,A,-37.67727777,176.2341888
85404,A,-37.69134995,176.1375955
85405,A,-37.69355498,176.1380939
85406,A,-37.68767837,176.1399273
85407,A,-37.68891024,176.1422285
85409,A,-37.68436581,176.1695185
85410,A,-37.68755794,176.1700203
85411,A,-37.68032175,176.2173464
85412,A,-37.68539068,176.2130371
85413,A,-37.67887696,176.2232419
85414,A,-37.68089949,176.221013
85415,A,-37.67851681,176.2353759
85416,A,-37.6798976,176.2397384
85417,A,-37.68189192,176.2385516
85418,A,-37.68247699,176.2342534
85419,A,-37.68335343,176.2400125
85420,A,-37.68523947,176.2329262
85421,A,-37.68665767,176.2359384
85422,A,-37.68222139,176.2492546
85423,A,-37.68401489,176.2473282
85424,A,-37.68520537,176.2573442
85425,A,-37.70328452,176.1163451
85426,A,-37.69713723,176.1218104
85427,A,-37.69977781,176.1245109
85428,A,-37.70147293,176.1240615
85429,A,-37.7026796,176.1272973
85430,A,-37.70357533,176.1186773
85431,A,-37.69437037,176.1386005
85432,A,-37.70423926,176.1540855
85433,A,-37.69949224,176.1620218
85434,A,-37.69148761,176.2595566
85435,A,-37.69295436,176.2605711
85436,A,-37.69431458,176.254903
85437,A,-37.69082258,176.2652434
85438,A,-37.6947551,176.2699273
85439,A,-37.69634149,176.2676588
85440,A,-37.69794691,176.2661696
85441,A,-37.69883465,176.2693734
85442,A,-37.69983218,176.2721749
85443,A,-37.69559969,176.2780557
85444,A,-37.70042137,176.285788
85445,A,-37.70085144,176.2883335
85446,A,-37.71188854,176.115523
85447,A,-37.71864641,176.1335517
85448,A,-37.71075859,176.1867912
85449,A,-37.70587457,176.28673
85450,A,-37.70560772,176.2872788
85451,A,-37.70684004,176.2886987
85452,A,-37.7082567,176.2884974
85453,A,-37.7046944,176.2992659
85454,A,-37.7063353,176.3065782
85455,A,-37.70905058,176.3086267
85457,A,-37.7133315,176.3340717
85458,A,-37.71444725,176.3374227
85459,A,-37.73404973,176.1217439
85460,A,-37.73257685,176.1626521
85461,A,-37.73363892,176.1649112
85462,A,-37.72608341,176.1935788
85463,A,-37.7266376,176.1915717
85464,A,-37.72750136,176.1906963
85465,A,-37.72798461,176.1930883
85466,A,-37.72898227,176.2001531
85467,A,-37.71608502,176.3372277
85468,A,-37.73687951,176.1182404
85469,A,-37.73782769,176.1195283
85470,A,-37.74177565,176.1211508
85471,A,-37.73500419,176.1399648
85472,A,-37.73842006,176.131152
85473,A,-37.73470272,176.1557684
85474,A,-37.73685938,176.1600845
85475,A,-37.73821702,176.1532613
85476,A,-37.73407305,176.1645156
85477,A,-37.73612298,176.1833928
85478,A,-37.73648359,176.1823636
85479,A,-37.7371778,176.1818164
85480,A,-37.73558483,176.1913667
85481,A,-37.7488151,176.1634623
85482,A,-37.63705568,176.1807168
85483,A,-37.63936328,176.1848073
85484,A,-37.640219,176.1856512
85485,A,-37.64106901,176.1855376
85486,A,-37.64552282,176.1901439
85487,A,-37.64669955,176.1912495
85488,A,-37.64839174,176.1868452
85489,A,-37.65058505,176.1899741
85490,A,-37.64861857,176.1973167
85491,A,-37.65093814,176.2037314
85492,A,-37.65514584,176.1913909
85493,A,-37.65712191,176.1870093
85494,A,-37.66371375,176.186991
85495,A,-37.65326849,176.1962433
85496,A,-37.6577042,176.2047623
85497,A,-37.66226182,176.1970233
85498,A,-37.65753532,176.2068969
85499,A,-37.65904367,176.2155085
85500,A,-37.66010205,176.2094972
85501,A,-37.66834343,176.1873144
85502,A,-37.66739605,176.1979068
85503,A,-37.66759276,176.2139934
85504,A,-37.67016659,176.2156123
85505,A,-37.67809742,176.2130201
85506,A,-37.66947064,176.2190259
85507,A,-37.67070584,176.2276276
85508,A,-37.67298085,176.222195
85509,A,-37.67669571,176.2220734
85510,A,-37.6726453,176.2330809
85511,A,-37.67409955,176.2296739
85512,A,-37.6748258,176.2317755
85513,A,-37.67642911,176.2341769
85514,A,-37.67873578,176.2125658
85515,A,-37.67926337,176.2267028
85516,A,-37.68056686,176.2282271
85517,A,-37.68177277,176.2266384
85518,A,-37.68425461,176.2274181
85519,A,-37.68011541,176.2343274
85520,A,-37.68089422,176.2299022
85521,A,-37.68177364,176.23978
85522,A,-37.68340836,176.2331932
85523,A,-37.6853721,176.2375607
85524,A,-37.68751699,176.2377073
85525,A,-37.68020554,176.2411775
85526,A,-37.68268926,176.2528203
85527,A,-37.68486598,176.2564005
85528,A,-37.68729365,176.256137
85529,A,-37.6919521,176.2533315
85530,A,-37.69331694,176.261521
85531,A,-37.69540889,176.2629272
85532,A,-37.69242943,176.263953
85533,A,-37.69388641,176.2751719
85534,A,-37.69558378,176.2714784
85535,A,-37.6968777,176.2648946
85536,A,-37.69783163,176.2707905
85537,A,-37.69547904,176.2759064
85538,A,-37.69793695,176.2796578
85539,A,-37.69899428,176.278841
85540,A,-37.70028566,176.2762127
85541,A,-37.70245459,176.286805
85542,A,-37.70207381,176.2941204
85543,A,-37.7031256,176.289108
85544,A,-37.70521848,176.303502
85545,A,-37.70661543,176.3097726
85546,A,-37.7085145,176.307013
85547,A,-37.71211579,176.3233759
85548,A,-37.66243317,176.1236252
85549,A,-37.66361371,176.1213255
85550,A,-37.6637237,176.124295
85551,A,-37.66521667,176.1186865
85552,A,-37.66580798,176.1210895
85553,A,-37.6669642,176.1181042
85554,A,-37.66738135,176.1176577
85555,A,-37.66105855,176.1324715
85556,A,-37.66160798,176.13026
85557,A,-37.66200944,176.1334266
85558,A,-37.66259333,176.1310783
85559,A,-37.66295585,176.1278689
85560,A,-37.66335393,176.1311412
85561,A,-37.66360551,176.1343581
85562,A,-37.66443379,176.1272687
85563,A,-37.66471389,176.1335241
85564,A,-37.66561,176.1275603
85565,A,-37.66563994,176.1375639
85566,A,-37.66662397,176.1270218
85567,A,-37.66695788,176.1353981
85568,A,-37.66349086,176.1389627
85569,A,-37.66384841,176.1433055
85570,A,-37.66451438,176.1407519
85571,A,-37.6647824,176.143664
85572,A,-37.66644185,176.1408209
85573,A,-37.66582548,176.1507274
85574,A,-37.66758749,176.1174037
85575,A,-37.66843086,176.1166008
85576,A,-37.66886481,176.1199407
85577,A,-37.66954883,176.11918
85578,A,-37.66987115,176.125738
85579,A,-37.67084081,176.1246556
85580,A,-37.67134634,176.117428
85581,A,-37.67192991,176.1164429
85582,A,-37.67240211,176.119709
85583,A,-37.66783814,176.1370472
85584,A,-37.66822797,176.1355523
85585,A,-37.66859535,176.1360086
85586,A,-37.66970812,176.1317018
85587,A,-37.67683029,176.1377033
85588,A,-37.67833357,176.1372987
85589,A,-37.67910099,176.1356537
85590,A,-37.68023148,176.1356969
85591,A,-37.66708811,176.1438636
85592,A,-37.66769822,176.1442156
85593,A,-37.66799187,176.1420261
85594,A,-37.66828077,176.1463794
85595,A,-37.66891171,176.13876
85596,A,-37.6692719,176.1453523
85597,A,-37.66954956,176.1469305
85598,A,-37.67011959,176.1400933
85599,A,-37.67058301,176.1406443
85600,A,-37.67102205,176.1431963
85601,A,-37.67206305,176.1453067
85602,A,-37.6725556,176.1427558
85603,A,-37.67301082,176.1445628
85604,A,-37.6726931,176.1472553
85605,A,-37.67363373,176.1435262
85606,A,-37.67432021,176.1401734
85607,A,-37.67477267,176.1429417
85608,A,-37.67526114,176.1405919
85609,A,-37.67558821,176.1453185
85610,A,-37.67583793,176.1389326
85611,A,-37.67621137,176.1426973
85612,A,-37.67657,176.1415021
85613,A,-37.67766545,176.1400168
85614,A,-37.67821734,176.1395362
85615,A,-37.67829985,176.1456372
85616,A,-37.67928403,176.1416454
85617,A,-37.68032567,176.1389803
85618,A,-37.66738455,176.1497523
85619,A,-37.66805811,176.1502231
85620,A,-37.6692202,176.1551777
85621,A,-37.66965644,176.1575558
85622,A,-37.6702663,176.1570188
85623,A,-37.67055219,176.1582055
85624,A,-37.67182074,176.1527643
85625,A,-37.67163004,176.1533225
85626,A,-37.67309083,176.1517774
85627,A,-37.67487459,176.1540989
85628,A,-37.67523221,176.1535335
85629,A,-37.67555157,176.1558776
85630,A,-37.67660621,176.1537093
85631,A,-37.67721149,176.1535142
85632,A,-37.67800455,176.1538695
85634,A,-37.67555286,176.1685678
85635,A,-37.67651365,176.1665964
85636,A,-37.66906594,176.1609842
85637,A,-37.68093634,176.1346896
85638,A,-37.68383701,176.1363877
85639,A,-37.68552925,176.1350369
85640,A,-37.68620137,176.1376999
85641,A,-37.68666159,176.1340934
85642,A,-37.68777009,176.1374976
85643,A,-37.68828126,176.1381283
85644,A,-37.68861843,176.1344554
85645,A,-37.68897971,176.1326675
85646,A,-37.68946866,176.1296172
85647,A,-37.69001766,176.1326231
85648,A,-37.69070279,176.1360224
85649,A,-37.69117596,176.1357767
85650,A,-37.69220945,176.1364724
85651,A,-37.69342607,176.1323858
85652,A,-37.68180626,176.1420161
85653,A,-37.68366625,176.1413624
85654,A,-37.68421827,176.1388448
85655,A,-37.6852488,176.1437264
